sog,stw,head,wspeedms,wspeedbf,wdir,drafta,draftf,trim,me_power
13.03933333,0.18439,194.7677,13.659935,6.49,266.9070227,11.46906867,10.15824133,-1.310826333,9154.723912
12.91006667,0.18439,199.5663877,13.43522767,6.39,267.0372243,11.466788,10.16431533,-1.302473,8949.709108
12.8354,0.18439,203.398791,13.19355367,6.29,267.183381,11.465428,10.165318,-1.300112333,8908.74585
12.85546667,0.18439,206.0396033,12.93623967,6.19,267.3526443,11.467748,10.16058667,-1.307165,9011.866255
12.95773333,0.18439,206.7526173,12.652921,6.096666667,267.4908477,11.472234,10.151224,-1.321013333,9225.31611
13.08386667,0.18439,206.7150943,12.34605633,5.993333333,267.6031917,11.47652833,10.13999133,-1.336539333,9498.30494
13.21675533,0.18439,206.5624163,12.039892,5.886666667,267.7534813,11.47977133,10.12940233,-1.350371,9774.182267
13.33937733,0.18439,205.9611987,11.750869,5.84,267.974557,11.479584,10.12055933,-1.359027667,10062.01091
13.45731067,0.18439,205.5466067,11.46389167,5.79,268.223837,11.47794533,10.11200567,-1.365943667,10357.36872
13.57991067,0.18439,205.7741547,11.250011,5.71,268.715101,11.477238,10.10245933,-1.374782667,10644.39462
13.681044,0.18439,205.9084313,11.12137467,5.63,269.508873,11.47688467,10.09310733,-1.383781667,10926.2904
13.76577733,0.18439,205.894895,11.01330967,5.56,270.431924,11.47529533,10.08421467,-1.391085,11207.99168
13.84657733,0.18439,205.9479527,10.938833,5.54,271.527131,11.47331033,10.07566133,-1.397651667,11456.65358
13.88517733,0.18439,205.8652033,10.90657333,5.54,272.870988,11.47128833,10.06944367,-1.401844667,11608.38534
13.85971067,0.18439,205.6187227,10.95447433,5.54,274.6692307,11.46735767,10.06671633,-1.400641,11643.03611
13.79491067,0.18439,205.321116,11.06073133,5.573333333,276.7377683,11.46215967,10.066307,-1.395855,11632.18961
13.721422,0.18439,205.127593,11.166758,5.653333333,278.8286753,11.45746767,10.065483,-1.391989333,11628.70796
13.65973333,0.18439,205.5150797,11.25874067,5.7,280.9723373,11.454089,10.06306433,-1.391030333,11609.41896
13.59746667,0.18439,206.0264983,11.339294,5.736666667,283.3488267,11.45229033,10.060854,-1.391440667,11579.50722
13.52946667,0.18439,206.1205813,11.33129567,5.753333333,285.9203353,11.45102433,10.05963433,-1.391391667,11550.98547
13.46466667,0.18439,206.0547807,11.27556767,5.733333333,288.5041707,11.448506,10.05819767,-1.390308,11521.00304
13.40286667,0.18439,205.8458493,11.253728,5.703333333,291.0675407,11.44649967,10.05606933,-1.390429,11497.39117
13.3416,0.18439,205.3352823,11.22179867,5.623333333,293.5159773,11.446389,10.05367167,-1.392716333,11480.84411
13.28526667,0.18439,204.8451157,11.199829,5.546666667,295.889543,11.44812933,10.051488,-1.396641333,11463.49621
13.22693333,0.18439,205.088119,11.19125233,5.52,297.985938,11.44992767,10.05025033,-1.399678,11457.45067
13.1774,0.18439,206.0661873,11.190169,5.52,299.7599287,11.45187633,10.04948533,-1.402391,11450.44751
13.14906667,0.18439,207.22266,11.20731167,5.52,301.4075423,11.45411067,10.04914633,-1.404963333,11423.40878
13.12886667,0.18439,208.0807953,11.23334667,5.513333333,302.9540397,11.454792,10.04975067,-1.405039,11403.22724
13.1192,0.18439,208.64817,11.231305,5.49,304.44798,11.453846,10.04935733,-1.404487,11388.90891
13.11513333,0.18439,208.861271,11.31795767,5.523333333,305.6611117,11.45232633,10.04798767,-1.404338,11371.37062
13.11766667,0.18439,208.73779,11.519395,5.623333333,306.5848247,11.451893,10.04723567,-1.404657,11357.66891
13.13153333,0.18439,208.6325087,11.71895333,5.726666667,307.4317347,11.45297233,10.04759433,-1.405378333,11353.78041
13.15548333,0.18439,209.1517873,12.01061433,5.88,307.863679,11.45389067,10.04777767,-1.406113,11362.63858
13.1881,0.18439,210.4692713,12.36790467,6.056666667,307.794619,11.45164167,10.04724067,-1.404399667,11369.74683
13.22583333,0.18439,211.0117367,12.72195533,6.183333333,307.541667,11.44767567,10.04886667,-1.398807,11362.13761
13.26223333,0.18439,210.3016713,13.09856533,6.283333333,307.2227247,11.443025,10.05218267,-1.390842,11359.50377
13.28123333,0.18439,208.9830023,13.47360167,6.383333333,306.8607917,11.437484,10.055977,-1.381509333,11374.08439
13.27823333,0.18439,207.8278647,13.843532,6.49,306.5619477,11.430325,10.05929967,-1.371029333,11403.27421
13.2587,0.18439,207.2140843,14.26525933,6.626666667,306.241365,11.42266233,10.06255267,-1.360112667,11434.91431
13.22536667,0.18439,206.838441,14.73714033,6.79,305.723442,11.41479867,10.06534733,-1.349454667,11462.32069
13.16723333,0.18439,206.6793803,15.21028133,6.973333333,305.0985567,11.40507033,10.066605,-1.338469667,11491.2036
13.08263333,0.18439,207.2445273,15.69620433,7.17,304.472254,11.38855067,10.06572067,-1.322833,11528.03997
13.00208333,0.18439,208.599556,16.08007133,7.286666667,304.1603313,11.36390333,10.062326,-1.301578333,11552.5557
12.91933333,0.18439,209.1937097,16.31923533,7.306666667,304.0768527,11.334117,10.05888633,-1.275231433,11561.8149
12.81453333,0.18439,209.3639783,16.43844367,7.306666667,303.6697163,11.30476133,10.05375367,-1.251007267,11584.14307
12.69566667,0.18439,210.2437783,16.42380067,7.3,302.9066773,11.27820133,10.04808067,-1.230117933,11615.29646
12.57566667,0.18439,211.8923743,16.22153533,7.243333333,301.9451137,11.25116,10.04494933,-1.206205533,11643.31502
12.46838333,0.18439,213.5794583,15.86054733,7.143333333,300.7340343,11.22726767,10.04330333,-1.183958167,11660.65466
12.39043333,0.18439,214.9417273,15.43506967,7.043333333,299.2368407,11.20665933,10.04202967,-1.1646246,11677.48624
12.34783333,0.18439,216.4279137,14.86401967,6.86,297.5557243,11.18985567,10.04085333,-1.148997133,11692.22413
12.3381,0.18439,218.046056,14.137681,6.576666667,295.6719897,11.17621633,10.04084233,-1.1353674,11695.78803
12.35343333,0.18439,219.002862,13.29613633,6.276666667,293.3792967,11.16908,10.04448533,-1.124589,11684.18205
12.35823333,0.18439,218.8650637,12.37614233,5.99,290.7166343,11.17129133,10.05157633,-1.119711867,11675.18229
12.3583,0.18439,218.7635287,11.42989267,5.703333333,287.7683733,11.18102267,10.05911633,-1.121904,11678.49774
12.38093333,0.18439,219.2505413,10.49249933,5.403333333,284.8506087,11.19443933,10.06525867,-1.129179033,11670.20225
12.40656667,0.18439,219.5758893,9.621012667,5.11,282.1446043,11.20916767,10.07153133,-1.137633467,11652.64717
12.42963333,0.18439,219.562357,8.980989667,4.876666667,278.458707,11.226507,10.075,-1.151502867,11635.16104
12.45838333,0.18439,219.5590043,8.598234333,4.736666667,273.6453517,11.24608533,10.075522,-1.170558567,11610.48095
12.47473333,0.18439,219.5382463,8.318653333,4.636666667,268.6842943,11.26410367,10.07645,-1.187647467,11583.46537
12.48246667,0.18439,219.521974,8.065641,4.57,263.6332823,11.27517267,10.077358,-1.197809033,11564.62557
12.4986,0.18439,219.5081007,7.782026,4.503333333,258.4469867,11.286728,10.07854533,-1.2081802,11557.76893
12.52266667,0.18439,219.4310267,7.529293667,4.403333333,253.438393,11.300143,10.07949867,-1.220644267,11559.41299
12.55566667,0.18439,219.251419,7.372549667,4.32,248.7322137,11.31282033,10.08145667,-1.231363733,11562.96592
12.59553333,0.18439,219.1286167,7.35942,4.286666667,244.077712,11.32810367,10.082903,-1.245199833,11570.24391
12.64296667,0.18439,219.1211983,7.455085,4.286666667,239.2903757,11.345122,10.08469733,-1.260423967,11582.34257
12.70926667,0.18439,219.1213067,7.558659,4.286666667,234.4482347,11.36114967,10.086239,-1.274911867,11592.77459
12.79633333,0.18439,219.0558993,7.502797,4.243333333,231.3296333,11.37615467,10.08735033,-1.288806533,11605.69229
12.8982,0.18439,219.192033,7.206348,4.1,230.344853,11.39028067,10.08972067,-1.300562533,11623.09061
13.00886667,0.18439,219.3349693,6.853541333,3.9,229.9261567,11.40517567,10.092155,-1.3130232,11633.70279
13.11453333,0.18439,219.182971,6.572904667,3.743333333,229.9014487,11.42468833,10.095162,-1.329528767,11641.62088
13.2052,0.18439,219.0684413,6.440897,3.686666667,230.387197,11.44166567,10.09787567,-1.343791333,11647.58399
13.28893333,0.18439,219.1717093,6.432384,3.686666667,231.133262,11.45496167,10.099038,-1.355922333,11643.94764
13.37653333,0.18439,219.460575,6.480522,3.686666667,232.2259123,11.46858167,10.09861,-1.369969667,11633.85901
13.4504,0.18439,220.1857723,6.536506333,3.73,234.0750033,11.479628,10.09886933,-1.380757667,11628.82054
13.48886667,0.18439,220.9582427,6.601266333,3.823333333,236.198759,11.48507033,10.100445,-1.384625667,11621.50786
13.5044,0.18439,221.320756,6.723567,3.923333333,238.052577,11.48662433,10.10137133,-1.385254333,11617.58201
13.50853333,0.18439,221.710936,6.991845333,4.056666667,239.3301793,11.48879733,10.10206333,-1.386736,11615.70674
13.49753333,0.18439,221.959807,7.426703667,4.24,239.912687,11.490406,10.10294333,-1.387465667,11608.98502
13.47453333,0.18439,222.2135363,7.893286,4.44,240.318322,11.491393,10.103275,-1.388122333,11609.74728
13.44346667,0.18439,222.824665,8.346820333,4.613333333,240.4830703,11.491068,10.10351733,-1.387554,11615.41356
13.40073333,0.18439,223.8380607,8.772569333,4.736666667,240.187495,11.489797,10.103328,-1.386469,11614.7826
13.33673333,0.18439,224.305261,9.120302667,4.836666667,239.8446777,11.48785733,10.10388,-1.383976667,11614.92438
13.2678,0.18439,223.9392667,9.372820667,4.936666667,239.4616243,11.48470067,10.104479,-1.380221,11623.96837
13.2236,0.18439,223.362605,9.534390333,4.993333333,238.745843,11.48185967,10.10303867,-1.378818667,11625.56023
13.21333333,0.18439,223.0238043,9.611155333,5,238.1563287,11.48105433,10.09973933,-1.381311,11624.91507
13.22253333,0.18439,223.397967,9.635159667,5,237.872271,11.481458,10.095611,-1.385842,11620.72421
13.23418333,0.18439,223.7796633,9.618187333,5,237.6208703,11.480769,10.091674,-1.389089333,11607.20727
13.25856667,0.18439,223.7896657,9.543632667,5,237.401441,11.47974567,10.087596,-1.392143,11601.17874
13.30276667,0.18439,223.7301443,9.424921667,5,237.1901937,11.47918933,10.0837,-1.395481333,11602.59497
13.3601,0.18439,223.7617383,9.265532,5,237.1370237,11.47952267,10.08007,-1.399445333,11600.03652
13.43208333,0.18439,223.5592813,9.078479667,5,237.4985577,11.48116433,10.07667667,-1.404483667,11595.81939
13.52553333,0.18439,223.8599073,8.917071333,5,237.7829403,11.48452067,10.07274567,-1.411772667,11588.40161
13.62246667,0.18439,225.0066443,8.77286,4.96,237.8912537,11.487551,10.068884,-1.418665667,11574.97068
13.70706667,0.18439,226.1505063,8.615707,4.87,238.1868393,11.489366,10.065841,-1.423525667,11564.03881
13.77913333,0.18439,227.354836,8.457918333,4.77,238.5315603,11.49124033,10.063203,-1.428039,11549.88309
13.84713333,0.18439,228.2599057,8.281193333,4.67,239.0407227,11.49254233,10.06142967,-1.431114667,11529.88103
13.93188333,0.18439,228.652306,8.105010667,4.57,239.5617983,11.49422267,10.05990467,-1.434321,11523.09083
14.0181,0.18439,229.0148983,7.967408,4.47,239.7944043,11.49686733,10.05805,-1.438821667,11518.18475
14.08383333,0.18439,229.5136213,7.831887,4.37,240.166975,11.49875833,10.055961,-1.442802,11506.76638
14.1351,0.18439,230.1315643,7.668397667,4.27,241.0718777,11.50024633,10.053736,-1.446514333,11489.7172
14.17045,0.18439,230.703426,7.491897667,4.17,242.255135,11.50140267,10.05162067,-1.449784333,11467.92526
14.18806667,0.18439,231.191737,7.300369333,4.07,243.5819777,11.50146267,10.049375,-1.452088667,11449.05782
14.18753333,0.18439,231.5876457,7.105692333,4.01,244.6291093,11.501125,10.04727233,-1.453851333,11428.80888
14.1726,0.18439,231.043027,6.941989333,4,245.2058133,11.49956833,10.04684367,-1.452722,11410.27695
14.16371667,0.18439,229.480796,6.861364667,4,246.1563503,11.49810667,10.047037,-1.451067667,11407.23564
14.1499,0.18439,228.4170937,6.854486,4,247.7459913,11.498247,10.04724867,-1.450997667,11420.75844
14.1189,0.18439,228.3600937,6.855860667,4,249.55854,11.498912,10.04717833,-1.451732667,11421.92747
14.0669,0.18439,228.7280953,6.851211333,4,251.3404023,11.49841833,10.04702867,-1.451388333,11413.79929
14.0167,0.18439,229.434229,6.862642333,4,252.6726637,11.49837767,10.04748733,-1.450891,11415.53472
14.0041,0.18439,230.2676967,6.915575667,4,253.2799277,11.50033767,10.04757433,-1.452764333,11426.18171
14.02456667,0.18439,230.937899,6.995741667,4,253.466217,11.50320033,10.046953,-1.456248667,11439.60973
14.05563333,0.18439,231.4203033,7.091837667,4,253.7599517,11.50684233,10.04669233,-1.460152,11451.05479
14.0903,0.18439,231.5883303,7.199418667,4,254.795184,11.51161533,10.046921,-1.464696333,11464.39176
14.1331,0.18439,232.3380293,7.296195667,4,256.3767547,11.518993,10.045827,-1.473167667,11473.20679
14.17385,0.18439,233.7544707,7.321844333,4,257.5010167,11.52691433,10.04341533,-1.483500333,11467.46185
14.21646667,0.18439,234.6653057,7.284212,4,257.9690123,11.533552,10.040377,-1.493176,11448.83344
14.24806667,0.18439,235.0752397,7.236582667,4,258.3270113,11.539875,10.03846733,-1.501408667,11436.62084
14.2624,0.18439,235.412837,7.163779333,4,258.9650517,11.547201,10.03828133,-1.508918333,11429.72428
14.25403333,0.18439,235.0642123,7.098297667,4,260.105606,11.55333167,10.03990567,-1.513422333,11419.79349
14.2052,0.18439,233.9864567,7.079952,4,261.7735467,11.55717467,10.04357567,-1.513595667,11422.93845
14.1332,0.18439,233.1067923,7.083409,4,263.701146,11.56129533,10.047872,-1.513419667,11435.5412
14.0506,0.18439,232.5147903,7.089112333,4,265.5571623,11.56452,10.05209267,-1.512424333,11443.17869
13.95913333,0.18439,232.3281173,7.090451,4,267.182988,11.566195,10.05674733,-1.509447,11452.86831
13.86093333,0.18439,231.9197777,7.091230333,4,268.6873993,11.56735133,10.06268433,-1.504668,11465.40027
13.7652,0.18439,231.146305,7.099699,4,270.167022,11.56926067,10.07028,-1.498981,11485.73795
13.6824,0.18439,231.2014987,7.087442,4,271.617301,11.57246833,10.07811867,-1.494348,11521.60378
13.61233333,0.18439,232.332362,7.051645,4,273.0244633,11.57655033,10.08597867,-1.49057,11561.6509
13.561,0.18439,233.67317,7.054012667,4,274.43901,11.580037,10.093905,-1.486132667,11598.86558
13.5123,0.18439,234.643597,7.069132,4,275.4600817,11.58131033,10.10058367,-1.480728333,11624.93719
13.45206667,0.18439,235.1446187,7.031756333,4,275.8828613,11.581099,10.10673967,-1.474362333,11639.41955
13.3908,0.18439,234.8958133,6.958102,4,276.1450547,11.57846267,10.112522,-1.465944667,11650.20688
13.3428,0.18439,234.4242097,6.866836667,4,276.4180827,11.57548667,10.117061,-1.458429,11657.60248
13.31806667,0.18439,233.9718107,6.765209667,4,276.596817,11.573346,10.12065767,-1.452691,11653.63382
13.31466667,0.18439,234.2004047,6.649235333,4,276.8461387,11.571044,10.12352033,-1.447524333,11652.35938
13.31553333,0.18439,234.6063347,6.508747667,4,277.3028933,11.56630833,10.126578,-1.439730333,11650.91685
13.322,0.18439,233.53847,6.370827,3.956666667,277.8187683,11.55931733,10.12931533,-1.430002333,11642.76212
13.34426667,0.18439,231.3660017,6.243911667,3.863333333,278.3892127,11.55150867,10.12957,-1.421938,11630.25872
13.3692,0.18439,229.1341247,6.093386667,3.763333333,278.9026187,11.54146567,10.12917767,-1.412287,11612.90802
13.41306667,0.18439,227.5981197,5.914185667,3.663333333,279.4689027,11.535532,10.12916633,-1.406365667,11604.42641
13.4838,0.18439,227.1177227,5.792377667,3.61,279.991267,11.53263933,10.12810467,-1.404535333,11603.46609
13.552,0.18439,228.1640563,5.747625333,3.606666667,280.2967703,11.52758267,10.12743533,-1.400149,11600.97178
13.59773333,0.18439,230.1587913,5.721324,3.606666667,280.5504363,11.516352,10.12896667,-1.387387333,11599.89644
13.6174,0.18439,232.115793,5.712717667,3.606666667,280.6791243,11.50333667,10.13021133,-1.373127,11595.76883
13.61226667,0.18439,233.7805313,5.714124667,3.606666667,280.6432447,11.49389267,10.131316,-1.36258,11578.94495
13.58306667,0.18439,235.4577367,5.723377,3.606666667,280.5157013,11.487223,10.1334,-1.353827333,11562.05694
13.51646667,0.18439,237.5730743,5.749406667,3.65,280.3253693,11.48092767,10.13668267,-1.344249,11537.51795
13.42693333,0.18439,239.7070817,5.792214,3.743333333,280.0698897,11.47198533,10.14189333,-1.330096667,11508.84223
13.34533333,0.18439,241.784227,5.85082,3.843333333,279.7903837,11.46527767,10.146198,-1.319084667,11487.79773
13.27273333,0.18439,243.8263033,5.933323667,3.943333333,279.823105,11.458332,10.149398,-1.308938,11462.75333
13.20586667,0.18439,245.4619047,5.988494,3.996666667,280.5305303,11.45077133,10.15261933,-1.298154,11425.27454
13.15593333,0.18439,246.0963533,5.99606,4,281.630329,11.44738733,10.15523233,-1.292154,11392.01798
13.13013333,0.18439,245.993203,6.002829,4,282.672224,11.451617,10.15652367,-1.295089333,11372.84734
13.12266667,0.18439,245.9569433,6.021137667,4,283.5287617,11.45703033,10.15812567,-1.298899,11366.01553
13.13226667,0.18439,245.9696843,6.062584667,4,284.1579987,11.45922767,10.15930467,-1.299916667,11364.48938
13.15786667,0.18439,246.1562913,6.120346,4,284.623534,11.460769,10.15823833,-1.302524,11358.62347
13.19433333,0.18439,246.415627,6.181566,4,285.0029167,11.463322,10.15580933,-1.307507,11355.53045
13.22273333,0.18439,246.4302877,6.246244333,4,285.296301,11.46879667,10.15279267,-1.315999,11354.63767
13.22753333,0.18439,246.2444783,6.325003333,4,285.7185773,11.473011,10.14989867,-1.323107,11354.48895
13.2014,0.18439,246.2762087,6.411727333,4,286.039802,11.472978,10.14636367,-1.326609667,11352.56135
13.14393333,0.18439,246.5302113,6.495244667,4,285.932395,11.47033733,10.143427,-1.326906,11345.8131
13.0688,0.18439,246.675168,6.579879333,4,285.6668023,11.465696,10.14141667,-1.324276,11334.77523
12.9906,0.18439,246.6746913,6.664048,4,285.4765273,11.458694,10.13865367,-1.320039,11322.10534
12.91613333,0.18439,246.537589,6.760099667,4,285.4407387,11.45142,10.135596,-1.315823667,11315.81181
12.85753333,0.18439,246.2591847,6.863039667,4,285.4811063,11.44075533,10.134557,-1.306197333,11320.91251
12.825,0.18439,245.7763113,6.958038333,4,285.545725,11.42990467,10.133972,-1.295930667,11331.07991
12.82293333,0.18439,245.320441,7.047951333,4,285.6595167,11.42125067,10.13204067,-1.289207667,11339.46897
12.84805,0.18439,245.046694,7.133701667,4,285.8396057,11.40972133,10.129068,-1.280650667,11339.56501
12.8909,0.18439,244.772949,7.207033333,4,285.8881913,11.398779,10.12518433,-1.273592333,11329.30466
12.9507,0.18439,244.2485513,7.265774,4,285.7830243,11.38818467,10.121039,-1.267142667,11316.82734
13.02503333,0.18439,243.739415,7.306139667,4,285.7276953,11.37536633,10.11526133,-1.260101333,11315.69784
13.09203333,0.18439,243.4391437,7.328699,4,285.693339,11.36157367,10.106895,-1.254675333,11318.89881
13.1343,0.18439,242.878839,7.340221,4,285.6655437,11.34738167,10.09855867,-1.248821,11322.41154
13.1529,0.18439,242.3086697,7.317526333,4,285.693729,11.33426733,10.08965067,-1.244616667,11323.1693
13.14416667,0.18439,242.1007337,7.266457667,4,285.76138,11.32278967,10.07754533,-1.245247,11309.79846
13.1203,0.18439,242.203066,7.212682333,4,285.8450607,11.311126,10.06689133,-1.244239667,11293.82117
13.09583333,0.18439,242.4991323,7.172432333,4,286.144139,11.30165267,10.05944933,-1.242209,11281.15485
13.07106667,0.18439,242.7937303,7.172836,4,286.8479683,11.29649167,10.05271567,-1.243781333,11276.93479
13.0469,0.18439,243.1029273,7.202711333,4,287.6702483,11.29114233,10.04702133,-1.244125,11283.02179
13.0243,0.18439,243.4254587,7.244320333,4.013333333,288.391056,11.28710933,10.04252633,-1.2445864,11294.82059
13.00096667,0.18439,243.689394,7.312742333,4.076666667,289.0025613,11.286648,10.03858267,-1.248069133,11306.26037
12.9955,0.18439,244.180534,7.401979,4.176666667,289.5166443,11.288447,10.03604333,-1.2524078,11317.21759
13.0201,0.18439,244.878537,7.510393333,4.276666667,290.105885,11.29017667,10.03487033,-1.2553108,11325.08077
13.06926667,0.18439,245.239815,7.642816,4.376666667,290.7899487,11.29255833,10.03536033,-1.257202133,11329.74913
13.13583333,0.18439,245.481564,7.785685,4.476666667,291.5149227,11.29521433,10.03581233,-1.259403467,11342.81713
13.19756667,0.18439,245.8084367,7.933240333,4.576666667,292.2689587,11.29831967,10.03409433,-1.264224467,11352.8987
13.2341,0.18439,245.9172413,8.074183667,4.676666667,292.8728267,11.299457,10.03144867,-1.268006467,11356.00506
13.25228333,0.18439,245.8939263,8.190228667,4.776666667,293.1765423,11.29678367,10.029054,-1.2677268,11365.45304
13.2864,0.18439,246.1978143,8.279762333,4.876666667,293.3947923,11.29534533,10.02714233,-1.2681998,11374.78356
13.34593333,0.18439,246.793018,8.346812333,4.963333333,293.701147,11.29548933,10.025387,-1.270100067,11377.2661
13.42366667,0.18439,247.3505527,8.375850333,5,294.072633,11.29563867,10.024226,-1.271410667,11367.92943
13.47008333,0.18439,247.618185,8.397224333,5,294.4409243,11.29607867,10.02774467,-1.268330333,11233.19721
13.44903333,0.18439,248.0050187,8.425331,5,294.6648197,11.29651,10.03649,-1.260013667,10963.42232
13.39753333,0.18439,248.8959377,8.436990333,5,294.775073,11.29336333,10.04648167,-1.246873667,10673.46537
13.3357,0.18439,249.6381903,8.439668667,5,294.8827657,11.292169,10.05754733,-1.234615,10378.63406
13.27183333,0.18439,250.023127,8.440501333,5,295.058713,11.29180867,10.069416,-1.222386667,10085.79583
13.2235,0.18439,250.504865,8.445055,5,295.4090167,11.28877067,10.08137333,-1.207391333,9798.899167
13.1883,0.18439,251.1360703,8.437758667,5,295.8371103,11.288701,10.09424867,-1.194448,9508.652988
13.1437,0.18439,252.0401373,8.418794333,5,296.2490427,11.286961,10.10689933,-1.180058167,9225.666447
13.0778,0.18439,253.2271533,8.404619,5,296.6931087,11.28268133,10.11886367,-1.1638134,8949.063015
12.99696667,0.18439,253.8919687,8.395050333,4.98,297.1812957,11.28174333,10.13241467,-1.1493251,8680.178433
12.95168333,0.18439,254.3023287,8.354249333,4.91,297.7086567,11.28159733,10.141554,-1.140042067,8536.247637
12.97193333,0.18439,255.167084,8.277600333,4.81,298.322568,11.283199,10.143633,-1.1395664,8520.460275
13.01006667,0.18439,256.257945,8.199268,4.71,299.057816,11.28717667,10.144613,-1.1425644,8521.585647
13.0386,0.18439,257.6408083,8.133569,4.62,299.8529857,11.289745,10.14718267,-1.142561833,8525.98747
13.04906667,0.18439,259.4243327,8.084447333,4.53,300.63113,11.29114767,10.150239,-1.140907233,8532.055902
13.03318333,0.18439,262.6831063,8.030735333,4.43,301.304249,11.290994,10.15284133,-1.1381516,8558.711882
13.03063333,0.18439,268.622815,7.968906,4.33,301.9420723,11.29580367,10.154647,-1.141155333,8588.510585
13.01776667,0.18439,273.8465443,7.909828667,4.23,302.6551087,11.30427133,10.15852767,-1.145742467,8603.688503
12.99086667,0.18439,276.2553917,7.866423333,4.153333333,303.4505263,11.31113367,10.163869,-1.147263533,8621.049997
12.99396667,0.18439,278.5447703,7.855405,4.146666667,304.3202023,11.31723767,10.16612933,-1.151105633,8630.233698
13.00076667,0.18439,281.2285023,7.879181667,4.216666667,305.2591657,11.32400533,10.16867533,-1.1553262,8632.710762
13.00656667,0.18439,283.58224,7.923849,4.316666667,306.1620473,11.33338833,10.173431,-1.159953267,8648.371727
13.02956667,0.18439,286.3467783,7.977805667,4.416666667,306.9145243,11.34683133,10.17797967,-1.1688476,8675.812743
13.0769,0.18439,289.6461143,8.034060667,4.49,307.5188713,11.360125,10.181515,-1.1786066,8704.89356
13.12438867,0.18439,295.6982073,8.062539333,4.513333333,307.9250607,11.372124,10.18703667,-1.185086567,8748.838735
13.18862733,0.18439,303.190385,8.068150667,4.513333333,308.125396,11.39021367,10.19344167,-1.1967728,8769.378067
